objectid,title,classification,iiifurl,is_portrait
64895,weibliche Figur mit Kopftuch und Profil im Hintergrund (Forlorn Figure with Headscarf and Profile) [p. 9],Drawing,https://api.nga.gov/iiif/46eb70a6-746d-48ad-942e-8bf3bc71b83b,True
64896,ältere Frau  (Elderly Woman) [p. 11],Drawing,https://api.nga.gov/iiif/a95ac40e-159d-498c-916f-48e3b1658958,True
64897,junges Mädchen und älterer Mann mit Petroleumlampe (Young Girl and Elderly Man with Lamp) [p. 13],Drawing,https://api.nga.gov/iiif/33e9603b-ae07-4cac-aabb-c1b5d1d451ee,True
64898,junger Mann mit Hund (Younger Man with Dog) [p. 15],Drawing,https://api.nga.gov/iiif/290e5db0-8144-452c-950c-f36a5ed7b535,True
64899,älterer Mann mit Schnurrbart (Elderly Man with Moustache) [p. 17],Drawing,https://api.nga.gov/iiif/12eb5f9a-c85b-47c2-8c4f-6e75ed17fbf5,True
64900,zwei Frauen (Two Women) [p. 19],Drawing,https://api.nga.gov/iiif/4342d727-cfab-4323-863d-42d32657dbb1,True
64902,junger Mann (Young Man) [p. 23],Drawing,https://api.nga.gov/iiif/83e44ec9-d3c8-463b-b174-c47300035f97,True
64903,Figur mit Hut (Figure with Hat) [p. 25],Drawing,https://api.nga.gov/iiif/40d80a93-090b-48b0-b9f6-667fdb4186bb,True
64908,Liegende Frau mit Hut (Elegant Lady in a Hat) [p. 3],Drawing,https://api.nga.gov/iiif/6ab6c0f2-8821-4253-827f-7ac38a34303f,True
64909,Zuschauer (At a Show) [p. 5],Drawing,https://api.nga.gov/iiif/e239735c-27d5-4b60-8546-10abf4b38195,True
64918,weibliche Bildnisstudie im Profil (Woman in Profile) [p. 27],Drawing,https://api.nga.gov/iiif/03540ab0-63c2-47ee-86cc-991377354d1f,True
64925,Zwei Frauen (Two Women) [p. 5],Drawing,https://api.nga.gov/iiif/32f6463e-9a04-4c26-b214-2c2f6092e521,True
64926,"Sängerin vor Flügel (Woman at Piano, Singing) [p. 15]",Drawing,https://api.nga.gov/iiif/34ac785d-95c0-4c8f-bef1-b0ad371dd121,True
64928,weibliches Profilbildnis (Female Profile) [p. 19],Drawing,https://api.nga.gov/iiif/5cdddbb4-3048-4647-91a1-5dfbb5f918d6,True
64930,Mann mit Kappe in zwei Ansichten (Two Views of a Man with a Cap) [p. 25],Drawing,https://api.nga.gov/iiif/c235b1c7-f0f8-4fb8-8323-46f5b7202164,True
64931,derselbe Mann wie auf S. 25  (Man with a Cap ) [p. 27],Drawing,https://api.nga.gov/iiif/01cdb1dd-57b7-49b9-bb7f-f6f1a6103e1f,True
64932,männliche Bildnisstudie  (Male Portrait Study) [p. 31],Drawing,https://api.nga.gov/iiif/a59094fb-5900-4e1f-a21b-df5e0868a866,True
64938,Tanzendes Paar (Couple) [p. 47],Drawing,https://api.nga.gov/iiif/2968324b-e4a8-4ca7-a85c-71bacb6b2441,True
64944,Frau mit aufgestütztem Kopf (Woman with Head Rested on Hand) [p. 73],Drawing,https://api.nga.gov/iiif/7f92dc60-cb91-48c3-9595-9b791300710b,True
64947,Drei Figuren (Three Figures) [p. 82],Drawing,https://api.nga.gov/iiif/91754b2e-4d7c-4271-b3ed-214d6d4093cd,True
64948,Gesicht (Face) [p. 86],Drawing,https://api.nga.gov/iiif/9abf4914-6aeb-4906-851a-8248fdd00369,True
64949,älterer Mann (Elderly Face) [p. 91],Drawing,https://api.nga.gov/iiif/095f9080-af53-4531-9a1a-9766b5ed3098,True
64951,Frau mit Champagnerglas (Woman with a Glass of Champagne) [p. 96],Drawing,https://api.nga.gov/iiif/1d34435f-2074-4201-8c8c-db33c5dcfcff,True
64957,Mann mit Brille (Man Wearing Spectacles) [p. 33],Drawing,https://api.nga.gov/iiif/5eaf6f13-7ecc-4f2f-b604-727c490971ba,True
64958,Drei Studienköpfe (Study of Three Heads) p. 35],Drawing,https://api.nga.gov/iiif/80431f4e-fa41-403a-b803-54fe9f7fb27e,True
64960,Zuschauer (Male Spectators) [p. 51],Drawing,https://api.nga.gov/iiif/7e74ecd9-d6e7-4ac9-9fae-abff562555ff,True
64963,Männliche Bildnisstudie  (Male Portrait Study) [p. 60],Drawing,https://api.nga.gov/iiif/42b3f024-f28b-4db3-aa75-407ba7b39026,True
64965,Profil eines Mannes mit Spitzbart (Portrait of a Man with a Pointed Beard) [p. 64],Drawing,https://api.nga.gov/iiif/37f3593c-e8b7-48da-b03a-85dea3ddcef5,True
64966,Mann mit Spitzbart (Man with a Pointed Beard) [p. 66],Drawing,https://api.nga.gov/iiif/c9433c1c-e4bc-41bd-aa19-09772a257e75,True
64967,Mann mit erhobenem Arm (Man with a Raised Hand) [p. 68],Drawing,https://api.nga.gov/iiif/72499c6e-c6f0-4a79-b1e7-344875a81e91,True
64976,Frau mit geschlossenen Augen (Woman with Eyes Closed) [p. 7],Drawing,https://api.nga.gov/iiif/c7974268-7bb8-44ed-adfb-8e152650f7d9,True
64978,weibliche Bildnisstudie (Female Portrait) [p. 13],Drawing,https://api.nga.gov/iiif/1e95b72a-dfc4-4507-9177-6a815d9ea4d5,True
64979,weibliche Bildnisstudie (Female Portrait) [p. 15],Drawing,https://api.nga.gov/iiif/bce2c07e-d8ab-4185-877e-405a870312ee,True
64989,Zirkusartist im Kostüm (Acrobat in Costume) [p. 1],Drawing,https://api.nga.gov/iiif/4fa82e0a-7e15-4748-98a2-93521bd38daf,True
64990,Weibliche Bildnistudie (Female Portrait) [p. 3],Drawing,https://api.nga.gov/iiif/67853c16-fd48-4367-8d3c-0471ec50ee30,True
64999,Clown [p. 15],Drawing,https://api.nga.gov/iiif/8864e8f9-9d01-419a-b995-fad0eefe366f,True
65000,Paar (Couple) [p. 17],Drawing,https://api.nga.gov/iiif/70a54e75-3e40-4e00-8e85-ed03ae341ca9,True
65001,Akrobat auf Schaukel (Acrobat in a Swing) [p. 19],Drawing,https://api.nga.gov/iiif/c7a34540-897f-4bc5-a322-4a7fe26e95e1,True
65018,"Weibliche Bildnisstudie im Profil (Female Portrait Study, Profile) [p. 30]",Drawing,https://api.nga.gov/iiif/1a887aaf-aba4-415d-81ea-b205f039a37b,True
65019,"Weibliche Bildnisstudie im Profil (Female Portrait Study, Profile) [p. 31]",Drawing,https://api.nga.gov/iiif/cdc10e20-6154-4152-ab31-352d0de9cded,True
65021,"Weibliche Bildnisstudie im Profil (Female Portrait Study, Profile) [p. 33]",Drawing,https://api.nga.gov/iiif/ddf09d9f-690f-4bd1-aa02-086eba9d80bb,True
65028,Männliche Bildnisstudie (Male Portrait Study) [p. 54],Drawing,https://api.nga.gov/iiif/d9c58c13-46a0-4126-9231-7b99f06c3d8f,True
65034,Männliche Bildnisstudie im Profil (Male Portrait Study) [p. 70],Drawing,https://api.nga.gov/iiif/56651e66-2b14-4697-8eff-28df32636f7e,True
65037,Männliche Bildnisstudie (Male Portrait Study) [p. 19],Drawing,https://api.nga.gov/iiif/a32461e9-362f-447f-998c-9432482c629e,True
65038,Männliche Bildnisstudie (Male Portrait Study) [p. 20],Drawing,https://api.nga.gov/iiif/b076e015-2357-4e34-9892-28f66644e8af,True
65040,"weibliches Gesicht mit geschlossenen Augen (Woman's Face, Eyes Closed) [p. 23]",Drawing,https://api.nga.gov/iiif/d82c5b1f-b4ba-4b67-812f-b514851b54a9,True
65041,weibliches Gesicht (Woman's Face) [p. 25],Drawing,https://api.nga.gov/iiif/520da479-7478-49fc-bac0-8bf805cdf691,True
65051,Gehender Mann (Man Walking) [p. 5],Drawing,https://api.nga.gov/iiif/b79f5804-aea4-45fe-9394-be076c5acf73,True
65071,Männliche Bildnisstudie (Male Portrait) [p. 36],Drawing,https://api.nga.gov/iiif/35e44af2-816d-4840-9b74-6fb79fcaa96c,True
65072,Männliche Bildnisstudie (Male Portrait) [p. 37],Drawing,https://api.nga.gov/iiif/6ff3128d-131b-43c7-83ec-feb6c331fde6,True
65074,Männliche Bildnisstudie (Male Portrait) [p. 41],Drawing,https://api.nga.gov/iiif/24e26ba6-1739-4579-b9a6-67b3ca95e3db,True
65075,Männliche Bildnisstudie (Male Profile) [p. 43],Drawing,https://api.nga.gov/iiif/888bb2f1-d8f0-4844-bb42-1142ab6d063d,True
65076,Männliche Bildnisskizze (Male Portrait Sketch) [p. 45],Drawing,https://api.nga.gov/iiif/ba12d232-e984-4736-bd85-94ff2eb30974,True
65080,Männliche Bildnisstudie (Male Portrait with Beard) [p. 54],Drawing,https://api.nga.gov/iiif/aeaae7d7-d64c-45f1-a21e-5d2e18d4b468,True
65084,Weibliche Bildnisstudie (Female Portrait Study) [p. 66],Drawing,https://api.nga.gov/iiif/e513806e-8fd6-4dfe-a25a-c28cab045089,True
65085,Pierrot mit Pritsche (Performer) [p. 71],Drawing,https://api.nga.gov/iiif/11a3e3e8-d17f-4e02-91af-df9b5099bee8,True
65086,"Weibliches Gesicht, wohl Pierrette (Woman's Face, probably Pierrette) Face [p. 78]",Drawing,https://api.nga.gov/iiif/d491925e-a3cb-4629-838e-69423b8849fb,True
65105,männlicher Kopf (Man's Head) [p. 96],Drawing,https://api.nga.gov/iiif/ade0db5c-fe03-40d9-8e26-74656bedd317,True
65108,Weibliches Gesicht (Woman's Face) [p. 106],Drawing,https://api.nga.gov/iiif/c48d1c19-2105-4746-9907-dbfed3a17f58,True
65109,Frau mit Hut (Woman with a Hat) [p. 107],Drawing,https://api.nga.gov/iiif/9f82b133-dc52-487d-b536-6694aa69e562,True
65110,Frauenkopf im Profil (Woman's Profile) [p. 109],Drawing,https://api.nga.gov/iiif/7a984ec3-bbc8-4d68-8557-ecdcb2c31f9e,True
65114,Weibliches Gesicht im Profil (Profile of a Woman) [p. 1],Drawing,https://api.nga.gov/iiif/e2f10363-32ea-4019-ad95-89f7185df4cb,True
65116,Weibliche Bildnisstudie (Female Portrait Study) [p. 3],Drawing,https://api.nga.gov/iiif/69a73350-2785-4f12-b166-26ea18959151,True
65117,Weibliche Bildnisstudie (Female Portrait Study) [p. 5],Drawing,https://api.nga.gov/iiif/5048bdf7-29ce-4174-84da-97362443ff29,True
65118,Weibliche Bildnisstudie (Female Portrait Study) [p. 7],Drawing,https://api.nga.gov/iiif/288600bb-beec-45b5-92fa-4cd67f2e2062,True
65119,Portrait Sabine Hackenschmidt (Portrait of Sabine Hackenschmidt) [p. 11],Drawing,https://api.nga.gov/iiif/6690395c-6a10-4b32-935e-4f799e95cb87,True
65120,Portrait Sabine Hackenschmidt (Portrait of Sabine Hackenschmidt) [p. 15],Drawing,https://api.nga.gov/iiif/a0701682-f7e1-4348-b074-1f4743c3666a,True
65126,Stehender weiblicher Akt (Standing Female Nude) [p. 33],Drawing,https://api.nga.gov/iiif/de5579c9-d976-4c16-ae0a-e3ad8a1d5068,True
65133,Schlafender Mann (Sleeping Man) [p. 43],Drawing,https://api.nga.gov/iiif/6471dff5-f735-47ce-8b14-692b1c7b603d,True
65138,Zwei Frauen (Two Women) [p. 52],Drawing,https://api.nga.gov/iiif/f95ffbd6-ed01-4d75-a030-5b35f4d7e220,True
65143,Kopf im Profil (Profile) [p. 63],Drawing,https://api.nga.gov/iiif/b2bf3a42-5c28-42ca-9eea-1d63313e6049,True
65162,Lachende Frau (Lady Laughing) [p. 15],Drawing,https://api.nga.gov/iiif/1f265993-d474-490c-b840-60e00fee52a2,True
65169,Lächelnde Frau mit Zigarette (Smiling Lady Smoking with an Onlooker) [p. 26],Drawing,https://api.nga.gov/iiif/a9f62f19-788c-4098-9f11-7cdda4f1cb8c,True
65170,Frau und Mann an einer Bar (Two at a Bar) [p. 27],Drawing,https://api.nga.gov/iiif/6ef7e95f-75b1-46d4-9d7d-535537c668f1,True
65217,Mann mit Schurrbart und Mütze im Profil (Man with Moustache in Profile) [p. 29],Drawing,https://api.nga.gov/iiif/5ba95a97-4f34-490e-8ec8-53c6050adf7e,True
65225,Zirkusartist (Male Performer) [p. 1],Drawing,https://api.nga.gov/iiif/23e84386-9ad7-4e5e-b303-170164733c15,True
65233,zwei weibliche Portraits (Two Portraits of a Woman )[p. 17],Drawing,https://api.nga.gov/iiif/d40a0a66-0259-4512-8218-1ed11932b0e5,True
65234,weibliche Bildnisstudie (Woman in Profile) [p. 19],Drawing,https://api.nga.gov/iiif/f2fe8a55-954a-41fd-87a8-3e97b16b2817,True
65235,lächelnde Frau (A Woman Smiling) [p. 21],Drawing,https://api.nga.gov/iiif/2a2e68fb-f03d-4622-9926-3b89ef5ed704,True
65239,zwei weibliche Bildnisstudien (Two Views of a Woman) [p. 27],Drawing,https://api.nga.gov/iiif/8a4c9120-1401-4184-98db-83363e8aabc5,True
65241,weibliche Bildnisstudie und Notizen (Female Portrait and Notations) [p. 32],Drawing,https://api.nga.gov/iiif/aece7e3d-d1e5-45dd-a52f-949bce8ae8a3,True
65266,Weibliche Bildnisstudie (Portrait of a Woman) [p. 25],Drawing,https://api.nga.gov/iiif/9800614d-1b7e-4e27-852c-049833f73623,True
65270,Frau in der Hocke (Kneeling Woman) [p. 30],Drawing,https://api.nga.gov/iiif/4804c78e-d82d-4858-8c1a-e18ea91b7969,True
65314,Bildnis Heinrich George (Portrait of Heinrich George) [p. 7],Drawing,https://api.nga.gov/iiif/7d37d786-c4b2-4b2f-87c2-7ab8f73863d3,True
65315,Bildnis Berta Drews-George (Portrait of Berta Drews-George) [p. 9],Drawing,https://api.nga.gov/iiif/2f0b7484-750f-4c0f-8ab0-5cb6f395fbab,True
65319,Frau in einer Türöffnung (Woman in a Doorway) [p. 10],Drawing,https://api.nga.gov/iiif/253499f3-fd9f-4586-a61d-ad5655e55c4e,True
65322,Studie einer Katze (Study of a Cat) [p. 3],Drawing,https://api.nga.gov/iiif/fcc112a9-1f10-42d3-84f2-d55342e8177c,True
65352,Woman in Profile to the Left,Drawing,https://api.nga.gov/iiif/dbab9af4-fb42-4937-a0c8-769ae47c96a2,True
65361,Woman with Opera Glasses,Drawing,https://api.nga.gov/iiif/e1f78cb0-148c-48aa-9bb0-bce46bcc0e6c,True
65364,Head of a Woman in an Oval Frame,Drawing,https://api.nga.gov/iiif/c6680b8b-e0ec-4f0b-8092-77957a1be26b,True
65366,Bearded Man Smoking,Drawing,https://api.nga.gov/iiif/641d536c-3fa0-4232-8c03-09ed3cdffb6c,True
65368,Woman in Profile to the Left,Drawing,https://api.nga.gov/iiif/bd8016f9-6816-40e5-a418-c136d3a2c7dc,True
65371,Gentleman Reading,Drawing,https://api.nga.gov/iiif/be03230b-9d79-40dc-8c32-e53c88900d0a,True
65373,Woman in Hat with a Red Feather,Drawing,https://api.nga.gov/iiif/e8c602f1-9b66-4b60-9e62-1a8c4d37382e,True
65374,Woman in Profile to the Left,Drawing,https://api.nga.gov/iiif/f7320b42-73fc-4828-8038-346284754ba7,True
65375,Officer with Monocle,Drawing,https://api.nga.gov/iiif/2933928b-0829-4014-b53e-555accc8f351,True
65376,Woman with Green Scarf,Drawing,https://api.nga.gov/iiif/e2c9589a-981d-44b2-87c0-c9b4ae50960d,True
65407,Boy Seated on Rock with His Hand on His Chin (R. Diestelmann),Drawing,https://api.nga.gov/iiif/f2b26163-ccbb-4c15-9fd3-79c73d8b0814,True
65411,Boy Reading,Drawing,https://api.nga.gov/iiif/5cff5e9d-f371-4fd8-8152-ed54499627f9,True
65416,Boy in Profile to the Left,Drawing,https://api.nga.gov/iiif/18c98360-045b-4f59-85cc-95d6396579fe,True
65419,Studies of a Boy's Profile to the Left,Drawing,https://api.nga.gov/iiif/686b643c-3bf7-4de8-a53e-6e181cae2db6,True
65420,Young Girl Standing beside a Tree,Drawing,https://api.nga.gov/iiif/52bd9c8b-dfca-40e6-bf4c-015120728fc9,True
65422,Two Studies of Women's Faces,Drawing,https://api.nga.gov/iiif/67b6ecd1-d1b7-43a9-9c51-befed1bd2e3c,True
65424,Marble Bust,Drawing,https://api.nga.gov/iiif/a989d19d-157e-435d-bc2f-aaca23cc3cb8,True
65425,Marble Bust,Drawing,https://api.nga.gov/iiif/cf16ed1c-85f9-4723-bbf1-62b7090429e3,True
65439,Elegantly Dressed Woman on a Bench,Drawing,https://api.nga.gov/iiif/8fff513a-a1cf-4dee-86f0-607c05f3d80c,True
65457,Standing Man with His Hands in His Pockets,Drawing,https://api.nga.gov/iiif/3adcd0ef-1653-4017-b8c7-0e772bbf8a11,True
65458,Boy with a Paper under His Arm,Drawing,https://api.nga.gov/iiif/dd93052b-23a5-457a-a19a-9354cec6d022,True
65463,Seated Man seen from Behind,Drawing,https://api.nga.gov/iiif/cc8fb11e-ee09-4e24-ab0b-cb9b7d8e4ef1,True
65472,Man Reading in a Lounge Chair,Drawing,https://api.nga.gov/iiif/c912b189-7714-48ee-98f6-0dc23080cfef,True
65474,Portrait of the Artist's Mother Reading,Drawing,https://api.nga.gov/iiif/50c67058-6ccb-4c00-b532-4cfd333a5b87,True
65478,Two Seated Women Facing Left,Drawing,https://api.nga.gov/iiif/343c1c78-9c51-4f1e-b297-ad5ed662c530,True
65483,Portrait of a Man with a Mustache,Drawing,https://api.nga.gov/iiif/f61201e5-f0ec-4584-87f9-96552eab88d6,True
65486,Bearded Man Smoking,Drawing,https://api.nga.gov/iiif/f47fee07-7161-41fd-986b-dec36ca53aa8,True
65487,"Man Holding a Cane, Seated at a Bar",Drawing,https://api.nga.gov/iiif/a24961c4-e393-4064-a6aa-30defaca51d1,True
65489,Portrait of a Man Smoking,Drawing,https://api.nga.gov/iiif/064d6be4-3c56-4cc2-89f7-e708e12fef8e,True
65490,Study of Gertrud Hirsenmann,Drawing,https://api.nga.gov/iiif/06dfeb54-9296-48b6-8c55-a7066699a354,True
65492,Seated Man Reading a Paper,Drawing,https://api.nga.gov/iiif/99c608bd-1315-40de-a451-5f7f76f5ab75,True
65494,Man Playing Cards,Drawing,https://api.nga.gov/iiif/40172f3f-beb6-4acd-9fce-94b9ff00ee99,True
65503,"Man in a Dresden Restaurant, Smoking",Drawing,https://api.nga.gov/iiif/69198049-6cf1-4fdc-a371-9fb39708afcd,True
65504,Man in Profile to the Left,Drawing,https://api.nga.gov/iiif/4460789e-837c-4dc6-85bb-4777e0424d00,True
65506,Man Wearing a Hat Seated at a Table,Drawing,https://api.nga.gov/iiif/36f7b6f1-8d71-4565-8e04-3c2147c9bc70,True
65509,Woman in a Hat with Netting,Drawing,https://api.nga.gov/iiif/f58761d4-5dce-4526-983d-cebb0ef567f4,True
65882,Woman Meditating II (Nachdenkende Frau II),Print,https://api.nga.gov/iiif/915778da-9c0a-4cd6-bf38-968b1e7f18ea,True
66790,Playground,Print,https://api.nga.gov/iiif/252fbff0-3d8b-4945-8c24-fb3acb47b9a6,True
66825,Durer with Red Flower,Photograph,https://api.nga.gov/iiif/d7fe46ed-936e-417a-9d3f-86a85197a910,True
67718,Hungarian Cavalier,Print,https://api.nga.gov/iiif/27b85f4c-015b-47c9-9c54-dd0e84de1674,True
67719,A Black Horseman,Print,https://api.nga.gov/iiif/e7d8c4de-1979-40cc-a451-0e8f60e73a0b,True
67732,"Cosimo de Medici, Prince of Tuscany and Marguerite Louise d'Orléans",Print,https://api.nga.gov/iiif/b32a9d2e-0ff6-49a8-89c9-fb987d2c934a,True
67756,Academy of a Young Man,Print,https://api.nga.gov/iiif/bc3f404b-c9f4-47cd-a6ab-e5cb5f11302f,True
67767,"Study of Heads, One Turned to the Right and the Other Turned Left",Print,https://api.nga.gov/iiif/c48eade4-1a25-4665-bb9e-bfcdcb4c1b72,True
67769,Portrait of a Man,Print,https://api.nga.gov/iiif/088fb037-b3c0-435a-ba5d-4ac2f9c2be92,True
67770,Head of a Man Turned Left,Print,https://api.nga.gov/iiif/a6284189-4f99-4407-b55f-6c1d524f173f,True
67772,Two Turks,Print,https://api.nga.gov/iiif/3469ceca-5f9a-407e-92d7-9e1186b40e58,True
67778,Emperor Ferdinand II,Print,https://api.nga.gov/iiif/e859c92c-cedd-4ca4-bc61-bf860f983e52,True
67781,"Francesco de Medici, Prince of Tuscany",Print,https://api.nga.gov/iiif/d7e22262-3888-42b3-bd66-3b4073bcbed0,True
67860,Effigy of St. Jerome,Print,https://api.nga.gov/iiif/2fed5980-cccb-405d-a0e1-e00b0c612043,True
67882,Il Greco in Troia: Plate 6,Print,https://api.nga.gov/iiif/25709b08-8bc9-4b09-8232-c02240243a3e,True
68571,"Standing Nude Turned to the Left, Arms Raised and Head Lowered",Drawing,https://api.nga.gov/iiif/da832401-f6fa-4824-b172-660fc9070490,True
68576,"Nude Seated on the Ground, Facing Front",Drawing,https://api.nga.gov/iiif/1c46c272-0c47-40f9-9c60-5bb785d8ee7e,True
68615,Head and Shoulders of a Figure Wearing Eyeglasses,Drawing,https://api.nga.gov/iiif/4761f04f-c218-4f25-b4dc-2273f9d05815,True
68655,"Young Girl Seated, Hair Falling over Left Shoulder",Drawing,https://api.nga.gov/iiif/9e96f6ec-41e7-4b22-b894-174bded3886e,True
68680,"Young Girl Seated Facing Front, Head Propped on Arm",Drawing,https://api.nga.gov/iiif/34b114c9-1b0d-4b48-85e5-112fd48e5a55,True
68681,Half-Length Portrait of a Man in Profile to the Right,Drawing,https://api.nga.gov/iiif/b7a3b9ef-98a4-4cf9-b4bf-395c90b4b791,True
68682,"Nude Seated on the Ground, Leaning to the Right, Legs Bent",Drawing,https://api.nga.gov/iiif/78fb1fc2-35ef-4f1a-bf81-76138a4bc94d,True
68690,Portrait of a Balding Man with Woman's Face Behind,Drawing,https://api.nga.gov/iiif/70765fd0-1b3a-483d-826c-5a0d1b524669,True
68694,"Half-Length Portrait of a Seated Woman, Turned to the Left, Eyes Cast Downward",Drawing,https://api.nga.gov/iiif/0d9ec89e-c49c-45aa-86c1-56af94a68ca5,True
68708,"Nude Man, Standing with Arms Crossed and Raised to Shoulders",Drawing,https://api.nga.gov/iiif/9e470c8f-e379-4bb4-916a-303597bbca33,True
68721,"Woman Reclining to the Left, Pillow at Hand",Drawing,https://api.nga.gov/iiif/581b2ef6-41a6-4c24-b1ca-4e05d280a16a,True
68725,"Frontal View of Standing Nude, Arms Behind",Drawing,https://api.nga.gov/iiif/d96d79b2-3f90-4de9-919c-2463692948bb,True
68729,Seated Man and Woman,Drawing,https://api.nga.gov/iiif/2dd7fb18-3d49-4768-ac15-53585cb053a1,True
68738,"Young Girl Seated in Wing Chair, Hands Folded",Drawing,https://api.nga.gov/iiif/742a6b40-53bc-4763-870e-da7f69e4d1b1,True
68741,"Two Women on Sofa, Knitting",Drawing,https://api.nga.gov/iiif/12a2bbe5-0c23-4ec4-8a7c-9f329b61e13a,True
68764,Boy Standing with Lute,Drawing,https://api.nga.gov/iiif/5b44612d-be99-4d33-a178-2165a3577505,True
68767,Head and Shoulders of a Woman with Short Hair,Drawing,https://api.nga.gov/iiif/ea656cee-c0a3-40d5-8507-1edf20a9f3f9,True
68796,Portrait of a Woman Turned Left,Drawing,https://api.nga.gov/iiif/970b6d10-d6d2-43d5-9489-de8aac71e76f,True
68820,Bust of a Woman [recto],Drawing,https://api.nga.gov/iiif/a6040424-3c66-4205-84fe-d6bd15bff3ad,True
69030,Two Seated Girls,Drawing,https://api.nga.gov/iiif/39e22895-64c4-4bba-a4bc-1fe43b60a9a3,True
69047,Seated Woman with Object in Her Lap,Drawing,https://api.nga.gov/iiif/b4ac2281-eedc-4e40-8fb0-6d361674e781,True
69069,Portrait of a Man Wearing Glasses,Drawing,https://api.nga.gov/iiif/9bb48083-4c2c-4aaa-8ffa-cff6ae2bcfee,True
69081,Untitled (seated female nude),Drawing,https://api.nga.gov/iiif/3c140a58-ce18-40be-ac18-921f4bc0df70,True
69086,"Portrait of a Man, Head Turned Slightly to Left",Drawing,https://api.nga.gov/iiif/ffba1150-47bf-42bf-ab3f-37d2194ebe91,True
69088,Untitled (Seated Woman with Crossed Legs),Drawing,https://api.nga.gov/iiif/90e5589a-a9cf-4a6a-b492-8e9766b49126,True
69095,Studies of a Head of a Woman [recto],Drawing,https://api.nga.gov/iiif/936b08cf-e53e-4ed9-899e-60d4f7fd1996,True
69137,Portrait of a Man Wearing a Black Hat,Drawing,https://api.nga.gov/iiif/f5bcc066-4932-43aa-8f9a-62ca089fbc69,True
69145,Boy Wearing Overalls,Drawing,https://api.nga.gov/iiif/975abd7c-0540-4e8a-9963-dc5e44c01d9e,True
69146,Standing Woman in a Bathing Suit,Drawing,https://api.nga.gov/iiif/08605332-b2ea-4905-9fe8-61b7ce8a7d6f,True
69157,Two Figures Seated at a Table,Drawing,https://api.nga.gov/iiif/202766b5-53a0-473c-be9f-36114fe04136,True
69158,Seated Woman Holding a Child in Her Lap,Drawing,https://api.nga.gov/iiif/1d30b7a6-5d90-4181-9f42-c809164f3380,True
69163,Standing Woman Looking Right,Drawing,https://api.nga.gov/iiif/72e8851c-03ef-4866-8cf3-ffa781552cb1,True
69168,Woman Seated on the Arm of a Green Sofa,Drawing,https://api.nga.gov/iiif/b6a05549-1f9f-4b65-a899-1bc86564b779,True
69182,Young Boy Standing,Drawing,https://api.nga.gov/iiif/7715853c-e796-4c8d-8efe-9357bf6e1db7,True
69183,Seated Woman,Drawing,https://api.nga.gov/iiif/e74938cb-1235-4ea9-8908-85a39de7f5a5,True
69191,"Man with Moustache, Seated at Table",Drawing,https://api.nga.gov/iiif/4646cd8d-9f96-42b8-9c9d-ec8be4e7b224,True
69230,Portrait of a Woman [verso],Drawing,https://api.nga.gov/iiif/186c25e9-2e13-4acc-aed7-1a9a97ed6efd,True
69231,Seated Woman with Long Hair,Drawing,https://api.nga.gov/iiif/3cbccba7-4820-4beb-8e6b-f7e1b16da11a,True
69232,Young Boy Standing [recto],Drawing,https://api.nga.gov/iiif/ea5748e2-3f12-4a67-a52b-563ce0e6a370,True
